id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
208863445,2024/04/17 4:06 PM,2024-04-17,2024-04-17 14:06:00 UTC,Zurich,6687578,dbgi,,2024-04-23 09:13:05 UTC,2024-04-23 09:13:05 UTC,casual,CC0,https://www.inaturalist.org/observations/208863445,https://inaturalist-open-data.s3.amazonaws.com/photos/369584490/medium.jpg,,emi_external_id:tp24_000011,,0,0,true,,"Fribourg, Switzerland",46.7928498833,7.1556737015,,,,,,,,false,,,Biscutella laevigata,Biscutella laevigata,,Plantae,1446765
208863458,2024/04/17 3:53 PM,2024-04-17,2024-04-17 13:53:00 UTC,Zurich,6687578,dbgi,,2024-04-23 09:13:24 UTC,2024-04-23 09:13:24 UTC,casual,CC0,https://www.inaturalist.org/observations/208863458,https://inaturalist-open-data.s3.amazonaws.com/photos/369584532/medium.jpg,,emi_external_id:tp24_000012,,0,0,true,,"Fribourg, Switzerland",46.7928489466,7.155674369,,,,,,,,false,,,Biscutella laevigata,Biscutella laevigata,,Plantae,1446765
208863472,2024/04/17 4:17 PM,2024-04-17,2024-04-17 14:17:00 UTC,Zurich,6687578,dbgi,,2024-04-23 09:13:44 UTC,2024-04-23 09:13:44 UTC,casual,CC0,https://www.inaturalist.org/observations/208863472,https://inaturalist-open-data.s3.amazonaws.com/photos/369584587/medium.jpg,,emi_external_id:tp24_000013,,0,0,true,,"Fribourg, Switzerland",46.7928503943,7.1556742562,,,,,,,,false,,,Biscutella laevigata,Biscutella laevigata,,Plantae,1446765
208863485,2024/04/17 4:21 PM,2024-04-17,2024-04-17 14:21:00 UTC,Zurich,6687578,dbgi,,2024-04-23 09:14:06 UTC,2024-04-23 09:14:06 UTC,casual,CC0,https://www.inaturalist.org/observations/208863485,https://inaturalist-open-data.s3.amazonaws.com/photos/369584637/medium.jpg,,emi_external_id:tp24_000014,,0,0,true,,"Fribourg, Switzerland",46.7928503943,7.1556742562,,,,,,,,false,,,Biscutella laevigata,Biscutella laevigata,,Plantae,1446765
208863530,2024/04/17 3:56 PM,2024-04-17,2024-04-17 13:56:00 UTC,Zurich,6687578,dbgi,,2024-04-23 09:14:27 UTC,2024-04-23 09:14:27 UTC,casual,CC0,https://www.inaturalist.org/observations/208863530,https://inaturalist-open-data.s3.amazonaws.com/photos/369584698/medium.jpg,,emi_external_id:tp24_000015,,0,0,true,,"Fribourg, Switzerland",46.7928489466,7.155674369,,,,,,,,false,,,Biscutella laevigata,Biscutella laevigata,,Plantae,1446765
208863567,2024/04/17 3:28 PM,2024-04-17,2024-04-17 13:28:00 UTC,Zurich,6687578,dbgi,,2024-04-23 09:14:48 UTC,2024-04-23 09:14:48 UTC,casual,CC0,https://www.inaturalist.org/observations/208863567,https://inaturalist-open-data.s3.amazonaws.com/photos/369584744/medium.jpg,,emi_external_id:tp24_000017,,0,0,true,,"Fribourg, Switzerland",46.7928515374,7.1556736547,,,,,,,,false,,,Biscutella laevigata,Biscutella laevigata,,Plantae,1446765
208863605,2024/04/17 3:38 PM,2024-04-17,2024-04-17 13:38:00 UTC,Zurich,6687578,dbgi,,2024-04-23 09:15:11 UTC,2024-04-23 09:15:11 UTC,casual,CC0,https://www.inaturalist.org/observations/208863605,https://inaturalist-open-data.s3.amazonaws.com/photos/369584786/medium.jpg,,emi_external_id:tp24_000018,,0,0,true,,"Fribourg, Switzerland",46.7928512216,7.155674357,,,,,,,,false,,,Biscutella laevigata,Biscutella laevigata,,Plantae,1446765
208863676,2024/04/17 3:35 PM,2024-04-17,2024-04-17 13:35:00 UTC,Zurich,6687578,dbgi,,2024-04-23 09:15:31 UTC,2024-04-23 09:15:31 UTC,casual,CC0,https://www.inaturalist.org/observations/208863676,https://inaturalist-open-data.s3.amazonaws.com/photos/369584830/medium.jpg,,emi_external_id:tp24_000019,,0,0,true,,"Fribourg, Switzerland",46.7928512216,7.155674357,,,,,,,,false,,,Biscutella laevigata,Biscutella laevigata,,Plantae,1446765
208863693,2024/04/17 3:45 PM,2024-04-17,2024-04-17 13:45:00 UTC,Zurich,6687578,dbgi,,2024-04-23 09:15:50 UTC,2024-04-23 09:15:50 UTC,casual,CC0,https://www.inaturalist.org/observations/208863693,https://inaturalist-open-data.s3.amazonaws.com/photos/369584880/medium.jpg,,emi_external_id:tp24_000020,,0,0,true,,"Fribourg, Switzerland",46.7928489466,7.155674369,,,,,,,,false,,,Biscutella laevigata,Biscutella laevigata,,Plantae,1446765
